time_remaining,Home,Away,Play Description,Super Bowl,Home Team,Away Team
3600,0.496743171,0.503256829,S.Gostkowski kicks 64 yards from NE 35 to PHI 1. C.Clement pushed ob at PHI 26 for 25 yards (P.Chung).,Super Bowl 52,NE,PHI
3594,0.497575901,0.502424099,(14:54) N.Foles pass short right to N.Agholor to PHI 30 for 4 yards (K.Van Noy).,Super Bowl 52,NE,PHI
3560,0.509487119,0.490512881,(14:20) (Shotgun) N.Foles pass short right to N.Agholor to PHI 32 for 2 yards (S.Gilmore).,Super Bowl 52,NE,PHI
3517,0.430365942,0.569634058,(13:37) (Shotgun) N.Foles pass short left to A.Jeffery ran ob at PHI 49 for 17 yards (E.Rowe).,Super Bowl 52,NE,PHI
3492,0.455379128,0.544620872,(13:12) L.Blount right tackle to PHI 47 for -2 yards (K.Van Noy).,Super Bowl 52,NE,PHI
3456,0.484498204,0.515501796,(12:36) (Shotgun) N.Foles pass incomplete deep right to T.Smith (D.McCourty).,Super Bowl 52,NE,PHI
3450,0.400257277,0.599742723,(12:30) (Shotgun) N.Foles pass short middle to T.Smith to NE 38 for 15 yards (E.Rowe).,Super Bowl 52,NE,PHI
3407,0.390088054,0.609911946,(11:47) (Shotgun) N.Foles pass short middle to Z.Ertz to NE 31 for 7 yards (P.Chung).,Super Bowl 52,NE,PHI
3367,0.381060309,0.618939691,(11:07) (Shotgun) J.Ajayi right end to NE 27 for 4 yards (J.Harrison; E.Roberts).,Super Bowl 52,NE,PHI
3329,0.378624042,0.621375958,(10:29) (Shotgun) J.Ajayi right tackle to NE 21 for 6 yards (K.Van Noy).,Super Bowl 52,NE,PHI
3291,0.325657106,0.674342894,(9:51) (Shotgun) N.Foles pass short right to C.Clement to NE 5 for 16 yards (E.Roberts,Super Bowl 52,NE,PHI
3247,0.319874565,0.680125435,(9:07) I.Seumalo reported in as eligible.  L.Blount right guard to NE 2 for 3 yards (L.Guy).,Super Bowl 52,NE,PHI
3210,0.347637983,0.652362017,(8:30) PENALTY on PHI-Z.Ertz,Super Bowl 52,NE,PHI
3189,0.373177519,0.626822481,(8:09) (Shotgun) N.Foles pass incomplete short left to N.Agholor.,Super Bowl 52,NE,PHI
3183,0.41874627,0.58125373,(8:03) N.Foles pass incomplete short left to A.Jeffery (E.Rowe).,Super Bowl 52,NE,PHI
3178,0.430841805,0.569158195,(7:58) J.Elliott 25 yard field goal is GOOD,Super Bowl 52,NE,PHI
3175,0.430841805,0.569158195,J.Elliott kicks 65 yards from PHI 35 to end zone,Super Bowl 52,NE,PHI
3175,0.406622767,0.593377233,(7:55) T.Brady pass incomplete short left to B.Cooks.,Super Bowl 52,NE,PHI
3172,0.472126372,0.527873628,(7:52) (Shotgun) T.Brady pass short left to J.White pushed ob at NE 40 for 15 yards (M.Jenkins).,Super Bowl 52,NE,PHI
3156,0.495490974,0.504509026,(7:36) (No Huddle,Super Bowl 52,NE,PHI
3135,0.530066894,0.469933106,(7:15) T.Brady pass short left to C.Hogan to PHI 27 for 28 yards (C.Graham; R.McLeod).,Super Bowl 52,NE,PHI
3105,0.526010379,0.473989621,(6:45) (No Huddle) C.Hogan left end pushed ob at PHI 23 for 4 yards (J.Mills).,Super Bowl 52,NE,PHI
3080,0.542096163,0.457903837,(6:20) T.Brady pass short middle to R.Gronkowski to PHI 14 for 9 yards (R.McLeod).,Super Bowl 52,NE,PHI
3039,0.539490658,0.460509342,(5:39) (Shotgun) T.Brady pass short middle to J.White to PHI 8 for 6 yards (N.Bradham).,Super Bowl 52,NE,PHI
3007,0.516198512,0.483801488,(5:07) J.White up the middle to PHI 8 for no gain (N.Bradham).,Super Bowl 52,NE,PHI
2965,0.488105411,0.511894589,(4:25) (Shotgun) T.Brady pass incomplete short middle to R.Gronkowski (J.Mills).,Super Bowl 52,NE,PHI
2960,0.479696557,0.520303443,(4:20) S.Gostkowski 26 yard field goal is GOOD,Super Bowl 52,NE,PHI
2957,0.485672651,0.514327349,S.Gostkowski kicks 63 yards from NE 35 to PHI 2. K.Barner to PHI 23 for 21 yards (B.King; J.Richards).,Super Bowl 52,NE,PHI
2952,0.472419551,0.527580449,(4:12) (Shotgun) N.Foles pass short left to N.Agholor to PHI 30 for 7 yards (E.Rowe).,Super Bowl 52,NE,PHI
2911,0.393259652,0.606740348,(3:31) (Shotgun) L.Blount up the middle to NE 34 for 36 yards (D.Harmon).,Super Bowl 52,NE,PHI
2861,0.288449357,0.711550643,(2:41) N.Foles pass deep left to A.Jeffery for 34 yards,Super Bowl 52,NE,PHI
2854,0.323982435,0.676017565,J.Elliott extra point is No Good,Super Bowl 52,NE,PHI
2854,0.301455192,0.698544808,J.Elliott kicks 64 yards from PHI 35 to NE 1. D.Lewis to NE 18 for 17 yards (N.Goode). NE-M.Flowers was injured during the play.,Super Bowl 52,NE,PHI
2850,0.3276411,0.6723589,(2:30) D.Lewis up the middle to NE 26 for 8 yards (M.Kendricks).,Super Bowl 52,NE,PHI
2822,0.289051516,0.710948484,(2:02) (No Huddle) PENALTY on NE-R.Gronkowski,Super Bowl 52,NE,PHI
2806,0.259708997,0.740291003,(1:46) T.Brady pass incomplete deep middle to C.Hogan.,Super Bowl 52,NE,PHI
2801,0.418785552,0.581214448,(1:41) (Shotgun) T.Brady pass deep left to D.Amendola to PHI 29 for 50 yards (R.Darby).,Super Bowl 52,NE,PHI
2762,0.429342983,0.570657017,(1:02) (No Huddle) T.Brady pass short right to C.Hogan to PHI 17 for 12 yards (J.Mills).,Super Bowl 52,NE,PHI
2739,0.426661374,0.573338626,(:39) (No Huddle) J.White left guard to PHI 11 for 6 yards (R.McLeod).,Super Bowl 52,NE,PHI
2709,0.412440477,0.587559523,(:09) (No Huddle) J.White up the middle to PHI 9 for 2 yards (N.Bradham; C.Graham).,Super Bowl 52,NE,PHI
2700,0.374933542,0.625066458,(15:00) B.Cooks right end to PHI 8 for 1 yard (R.McLeod).,Super Bowl 52,NE,PHI
2658,0.309752964,0.690247036,(14:18) S.Gostkowski 26 yard field goal is No Good,Super Bowl 52,NE,PHI
2653,0.324816067,0.675183933,(14:13) (Shotgun) J.Ajayi right end to PHI 22 for 2 yards (D.McCourty; P.Chung).,Super Bowl 52,NE,PHI
2611,0.357226202,0.642773798,(13:31) (Shotgun) N.Foles pass incomplete short right to C.Clement.,Super Bowl 52,NE,PHI
2603,0.405396557,0.594603443,(13:23) (Shotgun) N.Foles pass incomplete short right to Z.Ertz (D.McCourty).,Super Bowl 52,NE,PHI
2596,0.347428936,0.652571064,(13:16) D.Jones punts 41 yards to NE 37,Super Bowl 52,NE,PHI
2591,0.397667537,0.602332463,(13:11) T.Brady pass deep left to B.Cooks to PHI 40 for 23 yards (M.Jenkins) [N.Bradham]. NE-B.Cooks was injured during the play. He is Out.,Super Bowl 52,NE,PHI
2569,0.381571305,0.618428695,(12:49) (Shotgun) T.Brady pass incomplete short left to J.White (M.Jenkins) [T.Jernigan].,Super Bowl 52,NE,PHI
2565,0.375653661,0.624346339,(12:45) D.Lewis up the middle to PHI 35 for 5 yards (N.Bradham; C.Graham).,Super Bowl 52,NE,PHI
2524,0.329590086,0.670409914,(12:04) (Shotgun) D.Amendola pass incomplete short right to T.Brady.,Super Bowl 52,NE,PHI
2518,0.262866271,0.737133729,(11:58) (Shotgun) T.Brady pass incomplete deep right to R.Gronkowski (J.Mills) [B.Graham].,Super Bowl 52,NE,PHI
2513,0.287124803,0.712875197,(11:53) (Shotgun) J.Ajayi right tackle to PHI 34 for -1 yards (T.Flowers,Super Bowl 52,NE,PHI
2475,0.295293438,0.704706562,(11:15) (Shotgun) J.Ajayi left tackle to PHI 38 for 4 yards (D.McCourty).,Super Bowl 52,NE,PHI
2430,0.212492804,0.787507196,(10:30) (Shotgun) N.Foles pass short middle to Z.Ertz to NE 43 for 19 yards (J.Richards).,Super Bowl 52,NE,PHI
2385,0.226256072,0.773743928,(9:45) (Shotgun) N.Foles pass incomplete short right to A.Jeffery.,Super Bowl 52,NE,PHI
2380,0.185520012,0.814479988,(9:40) (Shotgun) N.Foles pass deep right to A.Jeffery to NE 21 for 22 yards (S.Gilmore).,Super Bowl 52,NE,PHI
2335,0.133698367,0.866301633,(8:55) I.Seumalo reported in as eligible.  L.Blount left end for 21 yards,Super Bowl 52,NE,PHI
2328,0.159090323,0.840909677,TWO-POINT CONVERSION ATTEMPT. N.Foles pass to A.Jeffery is incomplete. ATTEMPT FAILS.,Super Bowl 52,NE,PHI
2328,0.159090323,0.840909677,J.Elliott kicks 65 yards from PHI 35 to end zone,Super Bowl 52,NE,PHI
2328,0.230095405,0.769904595,(8:48) T.Brady pass short right to R.Burkhead to PHI 29 for 46 yards (C.Graham) [F.Cox].,Super Bowl 52,NE,PHI
2297,0.218048682,0.781951318,(8:17) (No Huddle) T.Brady pass incomplete short right to D.Amendola.,Super Bowl 52,NE,PHI
2292,0.204139873,0.795860127,(8:12) (Shotgun) T.Brady pass short left to D.Amendola to PHI 27 for 2 yards (M.Jenkins).,Super Bowl 52,NE,PHI
2253,0.180962817,0.819037183,(7:33) (Shotgun) T.Brady pass incomplete short right to J.White.,Super Bowl 52,NE,PHI
2249,0.188943969,0.811056031,(7:29) S.Gostkowski 45 yard field goal is GOOD,Super Bowl 52,NE,PHI
2244,0.188943969,0.811056031,S.Gostkowski kicks 65 yards from NE 35 to end zone,Super Bowl 52,NE,PHI
2244,0.202654422,0.797345578,(7:24) (Shotgun) PENALTY on PHI-Z.Ertz,Super Bowl 52,NE,PHI
2244,0.212817365,0.787182635,(7:24) (Shotgun) C.Clement left end to PHI 21 for 1 yard (E.Roberts).,Super Bowl 52,NE,PHI
2200,0.198107925,0.801892075,(6:40) (Shotgun) N.Foles pass short right to T.Smith to PHI 31 for 10 yards (S.Gilmore).,Super Bowl 52,NE,PHI
2155,0.144590341,0.855409659,(5:55) (Shotgun) J.Ajayi right tackle to NE 43 for 26 yards (J.Harrison).,Super Bowl 52,NE,PHI
2115,0.203712739,0.796287261,(5:15) (No Huddle,Super Bowl 52,NE,PHI
2101,0.201235683,0.798764317,(5:01) D.Lewis left tackle to NE 14 for 4 yards (T.Jernigan; M.Kendricks).,Super Bowl 52,NE,PHI
2063,0.189046998,0.810953002,(4:23) (Shotgun) T.Brady pass incomplete short left to R.Gronkowski (R.Darby).,Super Bowl 52,NE,PHI
2059,0.215626648,0.784373352,(4:19) (Shotgun) T.Brady pass incomplete short left to C.Hogan. PENALTY on PHI-J.Mills,Super Bowl 52,NE,PHI
2055,0.215683563,0.784316437,(4:15) D.Lewis left guard to NE 24 for 5 yards (F.Cox).,Super Bowl 52,NE,PHI
2026,0.230255021,0.769744979,(3:46) D.Lewis left end to NE 31 for 7 yards (B.Allen; M.Kendricks).,Super Bowl 52,NE,PHI
1979,0.218484886,0.781515114,(2:59) (Shotgun) T.Brady pass incomplete short middle to R.Gronkowski (R.McLeod).,Super Bowl 52,NE,PHI
1975,0.304559202,0.695440798,(2:55) (Shotgun) T.Brady pass deep right to C.Hogan to PHI 26 for 43 yards (J.Mills).,Super Bowl 52,NE,PHI
1932,0.425273827,0.574726173,(2:12) J.White left guard for 26 yards,Super Bowl 52,NE,PHI
1924,0.393065898,0.606934102,S.Gostkowski extra point is No Good,Super Bowl 52,NE,PHI
1924,0.36522612,0.63477388,S.Gostkowski kicks 62 yards from NE 35 to PHI 3. K.Barner to PHI 30 for 27 yards (S.Gostkowski).,Super Bowl 52,NE,PHI
1919,0.357867323,0.642132677,(1:59) (Shotgun) N.Foles pass short right to Z.Ertz pushed ob at PHI 37 for 7 yards (J.Richards).,Super Bowl 52,NE,PHI
1912,0.368268163,0.631731837,(1:52) (Shotgun) N.Foles pass incomplete short left to T.Smith (E.Rowe).,Super Bowl 52,NE,PHI
1906,0.257368491,0.742631509,(1:46) (Shotgun) N.Foles pass short right to C.Clement to NE 8 for 55 yards (P.Chung).,Super Bowl 52,NE,PHI
1853,0.240043968,0.759956032,(:53) (Shotgun) C.Clement left guard to NE 2 for 6 yards (D.Harmon; E.Roberts).,Super Bowl 52,NE,PHI
1845,0.248259045,0.751740955,(:45) C.Clement up the middle to NE 1 for 1 yard (K.Van Noy).,Super Bowl 52,NE,PHI
1841,0.309185054,0.690814946,(:41) (Shotgun) N.Foles pass incomplete short left to A.Jeffery (S.Gilmore).,Super Bowl 52,NE,PHI
1838,0.182619641,0.817380359,(:38) (Shotgun) T.Burton pass short right to N.Foles for 1 yard,Super Bowl 52,NE,PHI
1834,0.203090991,0.796909009,J.Elliott extra point is GOOD,Super Bowl 52,NE,PHI
1834,0.203090991,0.796909009,J.Elliott kicks 65 yards from PHI 35 to end zone,Super Bowl 52,NE,PHI
1834,0.197970913,0.802029087,(:34) (Shotgun) T.Brady pass incomplete deep right to D.Amendola.,Super Bowl 52,NE,PHI
1827,0.224069429,0.775930571,(:27) (Shotgun) T.Brady pass deep left to P.Dorsett to NE 44 for 19 yards (R.Darby).,Super Bowl 52,NE,PHI
1822,0.226151029,0.773848971,(:22) (Shotgun) T.Brady scrambles left end to 50 for 6 yards (B.Graham).,Super Bowl 52,NE,PHI
1804,0.215517089,0.784482911,(:04) T.Brady spiked the ball to stop the clock.,Super Bowl 52,NE,PHI
1803,0.180344412,0.819655588,(:03) (Shotgun) T.Brady pass short right to D.Amendola to PHI 27 for 23 yards (C.Graham).,Super Bowl 52,NE,PHI
1800,0.196509338,0.803490662,J.Elliott kicks 65 yards from PHI 35 to end zone,Super Bowl 52,NE,PHI
1800,0.178292297,0.821707703,(15:00) T.Brady pass incomplete short right to R.Gronkowski.,Super Bowl 52,NE,PHI
1797,0.255438732,0.744561268,(14:57) (Shotgun) T.Brady pass deep right to R.Gronkowski pushed ob at 50 for 25 yards (C.Graham).,Super Bowl 52,NE,PHI
1773,0.295771109,0.704228891,(14:33) (Shotgun) T.Brady pass deep right to R.Gronkowski to PHI 26 for 24 yards (C.Graham).,Super Bowl 52,NE,PHI
1750,0.289539869,0.710460131,(14:10) (No Huddle) J.White left tackle to PHI 22 for 4 yards (V.Curry).,Super Bowl 52,NE,PHI
1712,0.265390713,0.734609287,(13:32) (Shotgun) T.Brady pass incomplete short right to J.Develin.,Super Bowl 52,NE,PHI
1705,0.331774265,0.668225735,(13:25) (Shotgun) T.Brady pass short left to R.Gronkowski to PHI 8 for 14 yards (C.Graham).,Super Bowl 52,NE,PHI
1675,0.328796465,0.671203535,(12:55) (No Huddle) J.White up the middle to PHI 5 for 3 yards (J.Mills; C.Long).,Super Bowl 52,NE,PHI
1639,0.387382328,0.612617672,(12:19) (Shotgun) T.Brady pass short left to R.Gronkowski for 5 yards,Super Bowl 52,NE,PHI
1635,0.384361876,0.615638124,S.Gostkowski extra point is GOOD,Super Bowl 52,NE,PHI
1635,0.419104488,0.580895512,S.Gostkowski kicks 65 yards from NE 35 to PHI 0. K.Barner to PHI 25 for 25 yards (J.Bademosi). PENALTY on PHI-K.Grugier-Hill,Super Bowl 52,NE,PHI
1628,0.423319588,0.576680412,(12:08) (Shotgun) L.Blount left guard to PHI 19 for 4 yards (M.Brown; T.Flowers).,Super Bowl 52,NE,PHI
1594,0.454194675,0.545805325,(11:34) (Shotgun) N.Foles pass incomplete short left to N.Agholor.,Super Bowl 52,NE,PHI
1587,0.34733088,0.65266912,(11:27) (Shotgun) N.Foles pass short left to N.Agholor ran ob at PHI 36 for 17 yards (P.Chung).,Super Bowl 52,NE,PHI
1553,0.344180081,0.655819919,(10:53) I.Seumalo reported in as eligible.  L.Blount right end to PHI 41 for 5 yards (L.Guy).,Super Bowl 52,NE,PHI
1510,0.304592121,0.695407879,(10:10) (Shotgun) L.Blount left guard to NE 49 for 10 yards (M.Brown).,Super Bowl 52,NE,PHI
1467,0.326256614,0.673743386,(9:27) N.Foles pass incomplete short right to T.Smith.,Super Bowl 52,NE,PHI
1463,0.292983568,0.707016432,(9:23) (Shotgun) J.Ajayi right end to NE 40 for 9 yards (E.Roberts; P.Chung).,Super Bowl 52,NE,PHI
1437,0.263197935,0.736802065,(8:57) I.Seumalo reported in as eligible.  N.Foles pass short right to Z.Ertz to NE 26 for 14 yards (J.Richards).,Super Bowl 52,NE,PHI
1394,0.267981495,0.732018505,(8:14) (Shotgun) L.Blount left end to NE 22 for 4 yards (T.Flowers).,Super Bowl 52,NE,PHI
1353,0.293310125,0.706689875,(7:33) (Shotgun) N.Foles pass incomplete deep right to T.Burton.,Super Bowl 52,NE,PHI
1345,0.183121738,0.816878262,(7:25) (Shotgun) N.Foles pass deep left to C.Clement for 22 yards,Super Bowl 52,NE,PHI
1338,0.185585846,0.814414154,J.Elliott extra point is GOOD,Super Bowl 52,NE,PHI
1338,0.185441877,0.814558123,J.Elliott kicks 65 yards from PHI 35 to NE 0. D.Lewis to NE 25 for 25 yards (N.Goode; T.Burton).,Super Bowl 52,NE,PHI
1333,0.16995089,0.83004911,(7:13) D.Lewis right tackle to NE 26 for 1 yard (J.Mills; V.Curry).,Super Bowl 52,NE,PHI
1297,0.198543722,0.801456278,(6:37) T.Brady pass incomplete short left to C.Hogan (C.Graham). PENALTY on PHI-M.Kendricks,Super Bowl 52,NE,PHI
1292,0.182214213,0.817785787,(6:32) D.Lewis left guard to NE 32 for 1 yard (V.Curry; N.Bradham).,Super Bowl 52,NE,PHI
1251,0.235518552,0.764481448,(5:51) T.Brady pass short middle to C.Hogan to NE 48 for 16 yards (R.Darby).,Super Bowl 52,NE,PHI
1220,0.223190137,0.776809863,(5:20) (Shotgun) D.Lewis left guard to 50 for 2 yards (M.Jenkins).,Super Bowl 52,NE,PHI
1185,0.230584036,0.769415964,(4:45) D.Lewis up the middle to PHI 44 for 6 yards (R.McLeod; J.Mills).,Super Bowl 52,NE,PHI
1147,0.274984401,0.725015599,(4:07) (Shotgun) T.Brady pass deep left to D.Amendola to PHI 26 for 18 yards (P.Robinson).,Super Bowl 52,NE,PHI
1109,0.370622612,0.629377388,(3:29) T.Brady pass deep right to C.Hogan for 26 yards,Super Bowl 52,NE,PHI
1103,0.382085547,0.617914453,S.Gostkowski extra point is GOOD,Super Bowl 52,NE,PHI
1103,0.382085547,0.617914453,S.Gostkowski kicks 65 yards from NE 35 to end zone,Super Bowl 52,NE,PHI
1103,0.305600868,0.694399132,(3:23) (Shotgun) N.Foles pass deep right to N.Agholor pushed ob at PHI 49 for 24 yards (P.Chung).,Super Bowl 52,NE,PHI
1062,0.269760083,0.730239917,(2:42) (Shotgun) N.Foles pass short middle to T.Smith to NE 34 for 17 yards (D.McCourty).,Super Bowl 52,NE,PHI
1024,0.279786123,0.720213877,(2:04) I.Seumalo reported in as eligible.  L.Blount right end to NE 32 for 2 yards (M.Brown).,Super Bowl 52,NE,PHI
983,0.252209053,0.747790947,(1:23) N.Agholor left end to NE 23 for 9 yards (E.Rowe,Super Bowl 52,NE,PHI
939,0.267439249,0.732560751,(:39) (Shotgun) N.Foles pass incomplete deep left to Z.Ertz [J.Harrison].,Super Bowl 52,NE,PHI
934,0.270558636,0.729441364,(:34) (Shotgun) N.Foles pass short left to T.Smith pushed ob at NE 16 for 7 yards (D.McCourty).,Super Bowl 52,NE,PHI
900,0.334209959,0.665790041,(15:00) N.Foles pass short right to N.Agholor to NE 24 for -8 yards (M.Flowers).,Super Bowl 52,NE,PHI
854,0.292138199,0.707861801,(14:14) J.Elliott 42 yard field goal is GOOD,Super Bowl 52,NE,PHI
849,0.292138199,0.707861801,J.Elliott kicks 65 yards from PHI 35 to end zone,Super Bowl 52,NE,PHI
849,0.294119576,0.705880424,(14:09) R.Burkhead right guard to NE 30 for 5 yards (P.Robinson).,Super Bowl 52,NE,PHI
823,0.334355857,0.665644143,(13:43) (Shotgun) R.Burkhead left guard to NE 39 for 9 yards (V.Curry).,Super Bowl 52,NE,PHI
791,0.32918793,0.67081207,(13:11) R.Burkhead left end to NE 43 for 4 yards (J.Mills).,Super Bowl 52,NE,PHI
749,0.319005676,0.680994324,(12:29) T.Brady pass short left to C.Hogan to NE 46 for 3 yards (R.Darby).,Super Bowl 52,NE,PHI
709,0.367114986,0.632885014,(11:49) (Shotgun) T.Brady pass short right to D.Amendola pushed ob at PHI 47 for 7 yards (J.Mills).,Super Bowl 52,NE,PHI
684,0.417239153,0.582760847,(11:24) T.Brady pass short left to D.Amendola pushed ob at PHI 17 for 30 yards (R.McLeod).,Super Bowl 52,NE,PHI
657,0.430221949,0.569778051,(10:57) T.Brady pass short left to D.Amendola to PHI 8 for 9 yards (B.Allen).,Super Bowl 52,NE,PHI
613,0.470208011,0.529791989,(10:13) J.White up the middle to PHI 4 for 4 yards (M.Kendricks).,Super Bowl 52,NE,PHI
571,0.452816193,0.547183807,(9:31) (Shotgun) T.Brady pass incomplete short left to J.White.,Super Bowl 52,NE,PHI
566,0.515053152,0.484946848,(9:26) (Shotgun) T.Brady pass short left to R.Gronkowski for 4 yards,Super Bowl 52,NE,PHI
562,0.522570705,0.477429295,S.Gostkowski extra point is GOOD,Super Bowl 52,NE,PHI
562,0.522570705,0.477429295,S.Gostkowski kicks 65 yards from NE 35 to end zone,Super Bowl 52,NE,PHI
562,0.525166196,0.474833804,(9:22) (Shotgun) J.Ajayi right end to PHI 29 for 4 yards (D.McCourty).,Super Bowl 52,NE,PHI
523,0.559695315,0.440304685,(8:43) (Shotgun) N.Foles pass incomplete deep left to T.Smith [J.Harrison].,Super Bowl 52,NE,PHI
515,0.488233925,0.511766075,(8:35) (Shotgun) N.Foles pass short middle to Z.Ertz to PHI 36 for 7 yards (S.Gilmore).,Super Bowl 52,NE,PHI
476,0.501443277,0.498556723,(7:56) I.Seumalo reported in as eligible.  L.Blount left tackle to PHI 38 for 2 yards (L.Guy; T.Flowers).,Super Bowl 52,NE,PHI
431,0.465411722,0.534588278,(7:11) N.Foles pass short right to C.Clement to PHI 45 for 7 yards (P.Chung,Super Bowl 52,NE,PHI
386,0.546815545,0.453184455,(6:26) (Shotgun) N.Foles pass short left to T.Smith to PHI 45 for no gain (D.McCourty) [K.Van Noy].,Super Bowl 52,NE,PHI
339,0.435503215,0.564496785,(5:39) (Shotgun) N.Foles pass short left to Z.Ertz to PHI 47 for 2 yards (D.Harmon) [T.Flowers].,Super Bowl 52,NE,PHI
292,0.453634654,0.546365346,(4:52) (Shotgun) L.Blount left guard to PHI 48 for 1 yard (M.Brown; T.Flowers).,Super Bowl 52,NE,PHI
251,0.389842975,0.610157025,(4:11) (Shotgun) N.Foles pass short right to N.Agholor to NE 42 for 10 yards (P.Chung).,Super Bowl 52,NE,PHI
205,0.319056075,0.680943925,(3:25) (Shotgun) N.Foles pass short middle to N.Agholor to NE 24 for 18 yards (D.McCourty). NE-P.Chung was injured during the play. He is Out.,Super Bowl 52,NE,PHI
163,0.289657939,0.710342061,(2:43) (Shotgun) N.Foles pass short left to N.Agholor pushed ob at NE 14 for 10 yards (D.Harmon).,Super Bowl 52,NE,PHI
157,0.301008254,0.698991746,(2:37) (Shotgun) J.Ajayi up the middle to NE 11 for 3 yards (M.Brown; L.Guy).,Super Bowl 52,NE,PHI
150,0.343026394,0.656973606,(2:30) (Shotgun) N.Foles pass incomplete short right to A.Jeffery [T.Flowers].,Super Bowl 52,NE,PHI
145,0.131991147,0.868008853,(2:25) (Shotgun) N.Foles pass short left to Z.Ertz for 11 yards,Super Bowl 52,NE,PHI
141,0.20774798,0.79225202,TWO-POINT CONVERSION ATTEMPT. N.Foles pass to C.Clement is incomplete. ATTEMPT FAILS.,Super Bowl 52,NE,PHI
141,0.20774798,0.79225202,J.Elliott kicks 65 yards from PHI 35 to end zone,Super Bowl 52,NE,PHI
141,0.229018191,0.770981809,(2:21) (Shotgun) T.Brady pass short right to R.Gronkowski pushed ob at NE 33 for 8 yards (N.Bradham).,Super Bowl 52,NE,PHI
136,0.064058666,0.935941334,(2:16) (Shotgun) T.Brady sacked at NE 26 for -7 yards (B.Graham). FUMBLES (B.Graham) [B.Graham],Super Bowl 52,NE,PHI
129,0.066007182,0.933992818,(2:09) L.Blount left guard to NE 29 for 2 yards (L.Guy; J.Richards).,Super Bowl 52,NE,PHI
123,0.050930255,0.949069745,(2:03) L.Blount right tackle to NE 26 for 3 yards (L.Guy).,Super Bowl 52,NE,PHI
116,0.033014466,0.966985534,(1:56) I.Seumalo reported in as eligible.  L.Blount right tackle to NE 27 for -1 yards (A.Butler,Super Bowl 52,NE,PHI
70,0.026627856,0.973372144,(1:10) J.Elliott 46 yard field goal is GOOD,Super Bowl 52,NE,PHI
65,0.018518004,0.981481996,J.Elliott kicks 58 yards from PHI 35 to NE 7. D.Lewis to NE 10 for 3 yards. Lateral to R.Burkhead to NE 9 for -1 yards (B.Braman).,Super Bowl 52,NE,PHI
58,0.015452177,0.984547823,(:58) (Shotgun) T.Brady pass incomplete deep right to C.Hogan.,Super Bowl 52,NE,PHI
53,0.013061135,0.986938865,(:53) (Shotgun) T.Brady pass incomplete short left to J.White.,Super Bowl 52,NE,PHI
48,0.011376436,0.988623564,(:48) (Shotgun) T.Brady pass incomplete short middle to D.Amendola [C.Long].,Super Bowl 52,NE,PHI
42,0.016263556,0.983736444,(:42) (Shotgun) T.Brady pass short middle to D.Amendola to NE 22 for 13 yards (N.Bradham) [C.Long].,Super Bowl 52,NE,PHI
27,0.017732037,0.982267963,(:27) T.Brady spiked the ball to stop the clock.,Super Bowl 52,NE,PHI
26,0.030175684,0.969824316,(:26) (Shotgun) T.Brady pass short right to R.Gronkowski pushed ob at NE 33 for 11 yards (P.Robinson).,Super Bowl 52,NE,PHI
20,0.089456816,0.910543184,(:20) (Shotgun) T.Brady pass short right to R.Gronkowski to NE 49 for 16 yards (J.Mills) [T.Jernigan].,Super Bowl 52,NE,PHI
13,0.04605563,0.95394437,(:13) (Shotgun) T.Brady pass incomplete short left to P.Dorsett (R.Darby).,Super Bowl 52,NE,PHI
9,0,1,(:09) (Shotgun) T.Brady pass incomplete deep right to R.Gronkowski [F.Cox].,Super Bowl 52,NE,PHI
0,0,1,END GAME,Super Bowl 52,NE,PHI
3600,0.499993178,0.500006822,M.Bosher kicks 65 yards from ATL 35 to end zone,Super Bowl 51,ATL,NE
3600,0.522144711,0.477855289,(15:00) (Shotgun) T.Brady pass incomplete short middle to J.Edelman.,Super Bowl 51,ATL,NE
3595,0.479364922,0.520635078,(14:55) (Shotgun) T.Brady pass short right to J.Edelman to NE 34 for 9 yards (P.Wheeler).,Super Bowl 51,ATL,NE
3566,0.54406172,0.45593828,(14:26) L.Blount right tackle to NE 34 for no gain (D.Jones).,Super Bowl 51,ATL,NE
3527,0.45661335,0.54338665,(13:47) R.Allen punts 51 yards to ATL 15,Super Bowl 51,ATL,NE
3517,0.561303898,0.438696102,(13:37) D.Freeman left end to ATL 45 for 37 yards (M.Butler; D.McCourty).,Super Bowl 51,ATL,NE
3475,0.555752242,0.444247758,(12:55) D.Freeman left end to ATL 48 for 3 yards (T.Flowers,Super Bowl 51,ATL,NE
3436,0.540732774,0.459267226,(12:16) M.Ryan pass short right to P.DiMarco to 50 for 2 yards (P.Chung).,Super Bowl 51,ATL,NE
3392,0.453175326,0.546824674,(11:32) (Shotgun) M.Ryan sacked at ATL 40 for -10 yards (T.Flowers).,Super Bowl 51,ATL,NE
3341,0.528844631,0.471155369,(10:41) M.Bosher punts 55 yards to NE 5,Super Bowl 51,ATL,NE
3328,0.541405309,0.458594691,(10:28) J.Edelman right end pushed ob at NE 12 for 2 yards (K.Neal; D.Jones).,Super Bowl 51,ATL,NE
3296,0.483160503,0.516839497,(9:56) (Shotgun) T.Brady pass short left to D.Amendola to NE 25 for 13 yards (B.Poole).,Super Bowl 51,ATL,NE
3262,0.440764282,0.559235718,(9:22) T.Brady pass short left to C.Hogan to NE 40 for 15 yards (J.Collins).,Super Bowl 51,ATL,NE
